О00000012955,1094661,1094752,1109710,1094660,1080217,1083102,1103032,1079532,1076647
О00000038356,1138921,1017422,1094740,1090783,1103075,1017478,1126994,1124902,1097031,1094964,1138926,1101085
Х143375,1101626,1101723,1101695,1101670,1072920,1091164,1101638,1097031,588497,1101632,1080253,506756
X1307164,1094740,1101085,500003,500018,1096651,1096653,1017478,1095980,725983
О00000029615,1100698,504600,387772,580706,538906,1094740,1100708,504584,387774,1120576,1101085,731188
О00000028131,521322,1083138,862996,521327,1112137,521214,588523,502563,1082107,443689,1112138,1095026
О00000034156,1124883,721384,696557,1094752,1103063,443034,1124017,721385,696165,1109668,1090791,721387
Х153711043,1096650,167748,1083995,1102047,1083105,1118533,635210,167766,1075225,1102048,1114700,1073341
Ю00000029522,1095460,433344,1101085,1096222,576806,521213,1094732,1094752,491470,1094769,1103019,1088088
О00000016649,504386,648076,696366,1088123,647043,696785,520659,648061,695713,1088102,647052,696784
X16916303,695090,1094774,1094740,1095460,506405,637985,695043,1101085,506406,695026
Х130271073,1078748,1094740,474778,1095978,1075828,1027054,523295,1101085,474776,988979,1084744,1080997
О00000032915,1094740,1123644,714898,638780,1094999,522322,1101085,492437,1092071,433344,1095014,1097694
О00000036280,1094740,166493,696667,474781,676528,1079315,1101085,166494,696788,474785,1100657,1079336
О00000028128,1112131,443595,1094740,1103078,1112124,648224,1112130,862996,1112127,648222,1111479,695241
Х13029811,862867,1080252,459588,1092833,1085253,1094747,1094740,459501,1080251,459586,474089,1109668
X3030357,1094740,387773,562143,1100708,1095114,530180,1101085,1000638,695277,1100704,506003,387774
О00000031860,670764,1094740,523512,743816,1087543,993366,1103056,1094286,1101723,1101860,692297,1089832
X76140,1103063,677923,1094740,1096400,1095549,587380,696668,670813,1101085,1096009,523319,1114700
О00000001918,1094317,1094225,1096400,1010467,1110389,714811,388559,1096630,1096625,1088949,1032003,1010472
Ю00000025763,914654,914733,505793,520662,648809,1075815,914655,715077,648810,914793,1099934,538870
X190396142205,721412,504091,433344,1080607,638777,473678,862837,988997,648814,1126356,592757,1126994
О00000006500,504565,387775,1103044,603270,613022,1085042,505429,568097,612975,504584,568099,996951
X169824806,520662,696766,695605,596713,696761,505771,504342,696366,695999,505606,696714,1075278
X1909222782,1094748,651351,1094740,1094772,885918,1094660,1094745,651349,1096222,1095460,651352,1094747
Ю00000027585,1094740,1091164,504584,502562,578842,638780,1072706,504565,637987,1094999,491470,387916
Ю00000024676,975412,695835,505763,504383,696738,1060950,696502,695759,696757,505770,520668,696752
О00000006370,1084788,1100708,522369,1084543,1094740,714831,1090783,500015,1100715,522370,696451,725983
О00000020572,1094716,1094760,461027,1094740,1109696,1088911,1079623,1094772,1109699,460998,1095976,458786
77777Х1306176,469567,456980,433344,1089639,522405,725978,166806,474064,456979,522354,474065,456978
Х12725304,387886,1101818,1094740,473432,505376,504577,504595,387772,648780,1078721,504550,504565
Х153710473,500311,1094740,433344,387775,1094772,1084145,1075232,500314,638780,387773,1097824,696230
Х1306444,474093,522351,167748,1124034,576931,433344,469580,1104043,474779,1098212,648814,474090
Х130271765,167763,500015,696177,387773,1072849,499964,466646,466789,469573,1075241,568097,1072848
Ю00000021932,1094772,1094721,1094740,461129,1080986,1094774,1094755,1101723,461074,1103067,1109699,1109745
Х1308121,500013,616552,696177,387774,1083138,1075064,469573,458536,1075228,387773,569118,500015
Ю00000030246,1094820,648312,1103032,1114560,1096400,670812,1094718,670809,1103063,587943,1096009,670827
Х1303236,696395,499971,505386,638780,1102060,613091,696267,499972,505384,433344,1102058,459054
О00000011349,1000558,567298,567704,1101732,1101695,1077426,1000563,567297,1101731,1101697,505231,1000557
X109901249,1103032,1094820,670840,542987,587951,1092838,1103018,1094718,670812,542986,1017467,1092841
О00000034532,696267,1095460,670773,505792,1094271,1094740,696242,1094752,670775,522450,589854,1101085
О00000028432,1094740,996951,1094755,461129,433464,567704,504094,1079391,1094747,577797,576845,387891
X1048041302583,1075589,1084232,1010471,1107807,1096623,1101285,1094204,1087543,1084243,1094317,1100647,1010472
X18809317,1094772,1094721,855791,1094764,505429,1109696,1103044,1094750,862850,996951,1095926,1103043
О00000026253,577054,521346,1094740,743970,1094774,1086234,1079842,502562,1118678,1141274,1087090,637987
Х1218921,1101950,1010471,1084232,1094225,1094335,1094740,1101949,1122562,1077960,1010472,523327,1101085
Х1305334,1094740,1017422,1031511,1101718,1084232,1088866,1094965,648814,1077426,1101721,1101617,1122424
О00000007810,1017422,1094740,389397,461073,672290,1078747,433344,389398,461074,1101587,602917,491470
Х1310127,505377,521216,638780,1094740,647531,588461,499961,1072846,567258,433344,647548,530860
Х1302710190,523335,1084243,1091164,504565,1100726,522350,1124050,1078747,459586,1072706,387891,1101968
Х151471,521674,505842,1101964,387696,1079303,1103027,695920,505831,505841,1075063,457754,1079315
X1314011250,576087,1045434,1094740,172487,601854,167088,653682,814980,172485,1120535,647462,1105836
О00000000853,1073523,504584,1094740,461127,695588,522329,1073343,504565,1095945,695590,1124106,504600
О00000016627,520710,696557,1114752,647202,647047,696073,520659,696562,1114674,676963,504431,695999
Х1316200159,505366,695920,521327,1078310,1120553,1075244,588386,577836,696079,527424,601847,1083996
Х1302717249,1027063,1094740,1080990,468540,504589,500016,466624,1080251,167749,504574,500009,653692
О00000031724,1118987,1073860,1094764,1109696,468448,530513,1103044,461021,1094766,468541,521213,996032
70436085,1076637,565177,696408,696757,1097317,696738,676781,624902,458040,695740,696307,714880
О00000029225,1078051,1118541,1094732,484478,1085042,1084130,1079510,1078050,991062,1094733,1118627,1114598
X169109139,1094740,648089,504337,748332,1079662,1080610,1101085,648082,504386,745247,167651,676934
Х132229860,1094740,578821,695920,504584,1101832,1017422,1027065,696127,505429,1101831,433344,1111512
О00000015128,1094661,1096222,1094660,862837,594411,1096432,670867,1094752,1109695,1124867,1094751,1103010
Х1304121,458908,468458,497901,499961,714831,504565,653851,468457,474776,1073514,725982,387886
О00000006015,695277,1097820,1019796,540347,504584,1092844,387775,562143,1118546,540348,504600,743544
О00000023860,1094740,1094732,504584,1099626,1104043,696109,1094738,504565,1101575,1097686,527425,568135
X16910801445,1085146,504424,1094740,496792,696784,505763,506394,647043,1103029,596713,1075204,505768
X1314011416,576032,1094772,677917,505792,387772,167135,714858,670775,568097,1101764,1094247,758667
Х1311162,731196,1103078,1094740,695969,1101874,1094738,726015,1101085,696089,1000635,1095954,587724
704305254,626050,1094740,1103010,1095014,1103038,469563,626051,1094761,1092841,538870,914655
О00000033525,1124105,1124034,469562,1114674,1103061,1073168,505429,522405,1124088,474090,1114726,1095954
Х21203361,1094752,1096222,1073500,567704,1094740,593333,1094661,1094772,1060942,1101085,1095460,569903
О00000038357,1132090,638780,1094740,568662,1094772,504584,1130259,1017422,1101085,1096222,387901,862837
О00000011402,1000638,474065,648772,670827,648780,1094740,1023274,387775,731240,1084278,670840,648778
Ю00000003307,497901,522350,631028,1094261,1104380,647239,474782,522329,1082102,1104358,1074048,474783
X169752253,1094740,1094734,461130,612024,1022707,637987,1103079,1103084,461135,1092071,1022708,637988
О00000029966,577052,814969,862842,521325,505367,1017422,639286,591925,476384,1118559,1074435,433344
О00000021753,1100720,1097162,1094760,389397,469562,474744,1101966,577878,1094761,389398,469564,1100719
О00000017809,1090788,721385,696757,696748,696384,696752,695999,1090789,721386,696766,696761,696557
Ю00000026854,1103063,1094740,670818,587947,504565,1096008,696686,1103018,670817,692495,505429,696687
X1909222795,1094661,504094,1096222,1109695,1094740,577795,862925,1094752,576839,1096012,1094660,1101085
Х143331,1101715,1101706,521345,1087543,1094768,388338,1101718,509837,502562,1120553,1101723,588494
Ю00000025676,1094740,504337,914649,1096400,467034,696366,1101085,504336,914650,696766,504342,1123644
Х1322299140,458884,638780,1101724,1120554,726015,1103027,491470,387961,1017484,731196,1094735,648814
X16920104,1094740,696138,695357,1075278,695605,695740,696408,1101085,696204,695532,505773,695723
X169751283,1094745,1094772,1094732,696053,469570,579072,474791,1094748,1103018,1094735,1124148,527244
О00000036606,1094772,506003,1080209,862927,1125495,653796,1094774,862846,1112108,1097824,862822,648611
X11932154,1094670,1019796,1085609,696054,638528,1021097,1084278,653691,1019843,466624,653690
77777Х106294,996487,1094740,1078754,676617,816798,1091164,1017418,1101085,527425,1078726,1094208,521609
X16956122,504384,732291,1094740,696530,1103055,696115,637475,732289,696553,1103054,696064,1019852
Х1308194,389396,1102006,1090691,1094740,1094732,1085598,474065,389395,1047581,1090690,1094738,731212
Х21203340,1094661,1094752,1094759,1094747,1094745,1094761,1109668,1109710,1103019,1096222,696751
X400132117,167878,721385,696766,695660,167886,696288,696739,745382,429146,696757,695999,692482
X13111088,696159,1019857,695297,862330,1092085,1114700,505429,696160,536030,696110,988969,1096085
О00000022646,530513,1094740,389397,638625,1094774,613022,521213,1094965,389398,638626,1103024,624948
Ю00000023004,506033,1094740,591998,521345,166987,504549,1010471,1101085,388903,521346,527256,676544
X1694667,695539,695591,696714,696165,622514,1101086,695661,695897,696748,695962,695419,695723
77777Х106398,521214,491470,587442,677913,1084130,1099626,567260,433344,587443,682501,696640,1029175
О00000020310,1094740,1024539,1094754,504565,1079966,430950,577833,1023244,1094743,504584,521548,1087739
О00000026251,577052,502562,841035,1094740,1118559,503787,591926,521346,1088879,1101085,862842,1088193
О00000003961,677913,433344,692436,1094740,505367,619557,682501,491470,166992,1101085,1072985,1102027
71873,1095460,1094740,587539,991482,561817,1084278,1094757,1103079,587537,445647,1001174,1103095
9011144,1094740,505838,616544,639726,388559,638764,1027054,505841,647239,1124070,388560,638771
О00000030461,1094820,1103032,517659,587422,1096400,1113714,1114560,648309,580806,587951,648308,580916
О00000019388,1010471,1094225,648187,1094740,504565,999529,653688,1087730,1096623,648245,1101085,504600
О00000028765,1094751,1096222,1101579,1094740,991452,461125,1094745,1103067,991451,461053,1094661,1118987
Х1302710124,497901,523327,1094740,1103046,459588,653850,474782,523289,695668,459587,467107,468028
О00000017812,1090789,429146,696384,695897,696738,696748,443034,1090803,721387,696557,695659,696381
О00000026908,1106906,1100714,522351,1094740,500008,459057,1106903,1101965,1072849,1092838,459054,1106909
О00000029534,1104043,500015,1094732,522369,1094740,1103051,522354,469563,1094738,594090,1101085,458040
Х130733307,1094740,474093,457646,1095946,1079661,816779,1094775,469580,1090689,1098212,522380,1101085
О00000029275,696408,696366,696073,696761,726024,647043,458040,696766,695807,696714,1111361,587037
X169740973,696366,696557,635491,745255,696748,696752,695999,696074,696562,721391,696761,696739
Х130326592,1090692,1094760,1094740,499964,568785,696243,1094716,1096623,1094758,863014,493516,653795
О00000013900,696446,696073,721391,696138,721385,696761,696366,695534,429152,1060943,520800,696208
О00000020311,500005,468457,1101673,455890,862976,504584,1101928,469562,468543,1102023,1126904,676812
О00000012519,1080251,474782,469565,505429,1094740,991473,1098212,1080990,466789,474093,504584,1094742
О00000028127,1094740,1112130,443252,1100702,1103092,1111487,575994,588523,443250,1100698,577795,1111486
Ю00000025196,721388,696714,695661,568830,696165,696739,696753,696415,622513,696678,696390,167831
77777Х1306294,522328,991420,1094740,499969,458883,504565,1091425,522329,1094739,499967,1090691,504567
Х151462,505858,1100716,521346,1094740,491470,389397,505857,1100714,502565,433344,389385,505844
X18809191,1094772,862822,696243,1094740,624981,1118532,1103044,1111467,1072845,1103024,647913,1096222
О00000023344,1094661,1096222,638780,1103079,991451,1080846,1094751,1094772,1017422,1103029,996013,1109668
Х12626,1094740,576087,448770,993319,1083831,1111501,1101085,647462,695576,603176,1017512,647374
X130503124,507194,695740,505773,696692,1090767,443033,429146,1100747,695835,521823,696678,721391
О00000028768,1094740,388559,1103086,1096630,1094774,1103015,1101085,696396,1103027,1094225,1103067,1098215
Х1272350,1014326,744611,1014315,1101568,1114643,504565,1094752,1014335,1079530,1014316,1000641,1096669
X1303120265,166522,1023263,638501,1114700,731188,1094740,1017426,1118546,1023262,1096015,696686,1018155
О00000034803,1095460,988997,1096222,1094740,1094660,1100694,1094661,504094,1103019,1100612,1094752,1109675
Х1313237,1094740,647043,448763,1103078,1090783,1095460,1101085,647052,580706,1109710,1094965,587028
О00000011283,1085557,695920,1017512,670775,504565,1109699,1084465,587477,1000119,1083831,670776,862992
Х131598,1072985,633128,1096634,993366,616544,1084130,1010471,1078721,619602,635210,567174,1074048
Х1302356220,167763,1094740,1094772,1095114,1084232,505775,173061,167748,1114642,1084243,505782,927789
О00000004775,474065,1084022,173067,1080990,695920,497901,500006,1084130,173065,1080988,695890,1092840
X1048041302478,1094740,1094772,696451,944962,1094225,1029176,1101085,1094774,696452,1092828,1124141,1025091
Х1316171,696395,1094740,1101832,1102047,471633,527424,696267,1101085,1101831,389349,471625,567174
Х13025151,1094740,1114752,167763,173067,1094738,696093,695920,1101085,1118533,466624,587539,1096654
Ю00000024421,468462,695920,1094740,1091425,499968,166987,578821,468458,695890,499970,474788,468460
X1350314075,638780,1010468,1075233,1094774,648133,862815,433344,504584,1075231,1096222,1094964,1111467
Х132230126,1094740,500311,647549,862859,577836,504565,1103029,500307,647532,1074546,1097178,504600
Х143339,1094775,1107807,653854,1100600,504584,676586,601847,1097031,1101681,1100628,588497,505429
О00000012173,1094740,676762,1103078,568295,1087543,387891,999537,744057,504589,172689,387889
Х1311138,731196,1094740,802495,1017478,1014332,1023244,588530,1094775,802493,473372,1101555,1110388
О00000006709,1060946,1060945,1126018,1096395,1095114,1094721,1094764,1138921,1126358
X16910801235,647042,638780,1000642,520711,1096400,1101936,647045,433344,1124896,1019855,616542,647050
О00000001774,521346,577054,521327,1094772,1094740,1084245,676456,502562,648133,521325,1094774,1103079
704237129,166494,696667,638500,1101085,1114753,1072708,166495,696782,1109600,725982,1085008,822011
X1319190784,1094721,461073,430950,1080607,1094740,1103044,1094758,461129,618485,1077972,1094741,1094745
Ю00000012151,504582,1094721,996043,670774,460949,1104044,387891,1094758,670772,696320,512036,505429
X130501114,638686,696766,1094740,696384,1087090,695897,1014990,696757,696557,1098215,695999,173052
77777X18845,696243,1094740,648250,676534,1101883,840361,460948,1101085,461021,1093519,1101946,1112126
X1048041302619,1094775,1061263,1084232,167783,1086036,989006,1072325,1103029,1084023,1077960,521619,1119831
О00000018168,576087,1080582,1094740,633255,1094772,167133,714858,1080581,1101085,633253,1094774,655180
Х12725507,504600,1094740,387771,676453,577504,1102026,505429,387775,1101084,1101737,504596,387772
Х1316200148,504584,577836,466790,389396,1005663,1100655,1075232,1000587,577833,466789,389401,1101736
Х1308314,1126356,1094740,1017422,1005663,1095460,1138932,1096643,1101085,1124905,1109668,1096644,862837
Х13021391,506765,521650,505429,696517,695624,696742,506770,504584,1083137,975411,695661,506766
О00000030694,1094740,692311,1125502,167770,387894,1080217,1101085,692405,1110368,504589,692308,1126355
77777Х106347,1094740,504565,1087726,744604,991498,1102024,1101085,504584,388903,999551,1089284,1101639
X68817,521800,433358,1094740,676544,504565,647050,433350,433355,577802,504596,647052,433349
X130501120,1094201,647042,638686,721392,696384,695265,647052,173052,721395,696557,695411,647049
О00000031728,1094774,1094760,460998,1094764,1094740,696140,1103067,1094721,996010,696320,1103044,1109750
Ю00000029176,1078051,1060942,1094752,1094772,1094740,389408,648813,1078050,695506,1103095,1094774,389401
О00000026443,504584,387775,1094740,468458,173067,504577,473432,505429,387774,1101085,468457,173058
Х13021320,468461,497901,1094740,695920,1122423,1094259,468462,474806,1097031,695890,491470,474793
О00000019085,1095460,1096012,1017422,991452,1101085,1084224,1103095,1103019,647895,1132074,1094752,1096222
О00000029273,520660,696017,1114576,647042,696148,521823,520659,696446,1106949,647043,1084590,504342
X16912757155,721384,429152,695807,695713,696384,696692,1080613,721385,731217,695808,696742,696165
X1314010444,695920,504550,1042399,166822,172549,1072846,695890,387701,1125417,527440,1084417,387702
Х1313287,1094740,758667,1080236,504565,695920,473432,1101820,505429,696079,569914,568095,504600
X1048041302538,1096400,1090525,1101670,1109718,473662,1017422,1071365,1101632,1076091,167108,433344,991498
Х153710481,500333,1073487,638780,676630,639726,1103025,500304,1073517,648814,676605,1096652,1096654
Х1307103113,1073262,505366,591999,499961,696669,504584,1047569,1084788,1072984,522369,589602,696668
Ю00000026828,593333,1094750,1017422,1014318,1118622,1023239,696230,1094751,491470,1101833,1096002,1124899
Х104159,1095460,1096222,1094740,1126357,991451,1103017,1094752,1103019,1101085,944975,1094661,1118992
О00000012735,504337,696366,1103051,505615,696557,914649,1095995,504336,696766,577152,914651,821990
О00000019326,988968,1094740,1080236,1101669,1101670,1094758,1097031,1101588,506744,1101085,1102055
О00000012504,1101718,758638,1094775,638780,479655,1085139,1101722,1101715,509834,1094740,491470,457402
Х21203327,1094752,1096222,1103078,507203,521215,166523,1094661,1094772,507204,530496,1118685,1109697
Ю00000003036,1109667,648222,1094740,1103078,604474,676826,1101828,1109754,648223,522354,1109673,1101827
Ю00000024889,500005,468457,1072850,1094740,676812,648800,1126899,500013,468543,522399,862976,500004
Х130326579,991482,562143,1104358,459057,499960,1085123,388634,1029175,695883,814912,613091,499970
О00000014069,521216,1005663,461135,1094740,1080614,503787,521215,1038300,461124,1101085,1072324,530494
О00000028933,1097031,1101696,1101645,1094287,1031511,1101285,1094775,1101697,1101650,676641,1101723,1101694
704235344,1094661,1094740,1085253,1094772,1085254,530510,1094759,1101085,991484,1096222,506417,530513
Х12725462,504584,1089639,387775,650295,993348,1075815,1088751,504565,166987,758667,387955,1085600
О00000029664,721391,695713,726024,622514,1094740,695357,568432,721394,695714,1102211,167842,1101085
О00000014455,1080997,1094740,474779,1094772,505793,1078721,1078748,1094742,474806,1103032,1120554,505394
Ю00000028061,1094740,1079300,696267,1094738,504565,1010472,1101085,1079302,696508,1096654,504600,1094244
Ю00000027379,919421,721386,695713,696739,696748,1103078,696384,919193,721384,696757,696636,696753
X3935561,1101085,695999,696766,576884,696752,696408,1094740,695897,696327,885941,696306,520749
X1697409123,695897,696757,696384,696738,696748,635491,746455,695265,696366,696165,696752,696714
Х1316200140,443212,491470,587761,1103044,1100665,587443,443209,433344,587778,1000586,443208,587779
Х143338,1107807,1097031,1101693,1096400,1090525,1101670,587028,1101677,1101723,1101695,692308,1100628
О00000025641,1104046,1079661,1083995,1094740,1104076,613080,1104040,732299,1075218,1101085,521653,1104047
О00000006890,1094740,1094225,1094757,636521,1091164,388628,1096630,1109710,633203,388633,1094207,1100682
X1691275710,597446,721385,695713,696748,695660,696288,721388,721384,696766,696761,747192,695265
О00000031147,387785,504584,387774,1093560,1094331,1025997,647559,387786,1010468,387775,1093572,1094323
X3030371,1120562,1075064,505366,670927,1094740,1101627,458786,1100723,505386,1094369,1101684,560888
О00000013764,638780,1094740,502562,473685,577874,695878,1017422,1101723,502560,1073329,433344,1101085
X762,677923,1095549,1085614,1094740,1019887,1021107,637985,1095530,692436,1019876,1021100,1072857
О00000019865,1078051,472217,1103078,166922,1085609,505366,996043,1078050,991062,1117400,744604,505364
Ю00000025275,1094750,1101275,1094772,461021,1095975,1100647,1094721,1101278,1103043,738605,1109696,1100635
Х11452,387886,1094740,1094661,502562,676630,989024,504595,1094751,502560,676622,387887,676628
Х12725424,504584,1094740,387774,695219,1014318,504550,1101819,996951,758667,695210,1000633,387677
Х21203368,1095460,1096222,991468,885918,1094740,695920,1095026,1109710,1094772,1101085,567261,1094752
77777X188179,1094772,696141,648248,1088826,638780,504584,530170,1103073,696140,648435,167133,1017422
О00000019216,576090,1103078,1014353,696177,648797,1101695,1020208,576081,672282,696508,648790,1101693
X30308219,1078051,1094740,1091164,1073320,166922,590589,1084441,1078050,1026004,821975,1094956,166874
О00000020574,1009779,1088831,1094760,1091164,991420,1094772,1085177,479844,1094756,479657,1094757,1010482
Х1306464,500017,499972,1079392,1103029,731221,1087730,653851,500015,499969,504565,1094742,560717
О00000033333,1094740,1100703,1094721,1080236,696243,460998,1101085,1100695,1094748,696140,1073860,1100700
Х1322223,1094740,696534,1094820,1047583,575910,587231,1101085,696177,1094748,1047582,639453,587034
Х1315105,167763,1078311,1101539,1102189,618495,639726,578821,567161,1032482,612813,587762,474004
Х106110,388910,1094740,1100597,1101927,1102072,885918,1087726,388633,1102189,1101542,591998,1100694
zitrek_25312,696481,695897,521823,696276,696307,1103062,1083137,975412,1075277,696249,696381,1101086
Х1302717255,167763,469567,1114672,1094740,695920,587761,1102062,1027059,469572,1118533,1000600,474827
О00000016631,504337,696787,167672,1094740,695999,696562,520656,696785,577410,1097688,1083107,696388
О00000020126,695920,648809,802495,1085557,504584,647042,1000600,1083831,802496,862330,568135,647050
Х153710915,1096650,638780,1101695,587442,653696,639726,1102023,1096634,491470,1100600,587443,505890
X13503140133,1103063,504425,1094740,1079307,593333,1101669,1094772,506394,1101085,1079340,696336,1102053
X1663112,542986,1094740,1103063,1118533,1078317,504584,1017467,648311,1114700,841001,387891,587951
О00000032103,1084797,692436,1015651,648802,577836,504565,387773,521214,166981,471618,473431,577833
О00000030447,504386,696366,996931,695999,647045,696752,520749,504341,696757,695605,647050,696738
Х1305116,1102032,695878,696534,1094740,1000638,1072985,1101797,1072982,696469,1094741,568097,1078721
О00000035473,604474,1094740,696452,469562,1072984,1084130,619620,1101723,696451,469565,505364,522399
Х130271763,497901,1080251,474707,1027054,505429,1075238,466789,1080252,469562,1084744,504600,1075219
Ю00000028142,1094740,504584,638780,466845,743890,638771,1097031,504565,491470,575910,638754,504600
О00000025209,637685,647042,696451,1090767,520748,840990,504385,647043,696257,919421,1097337,520673
X190396142167,433344,618504,1094740,1085139,588523,1111489,638780,504206,840361,491470,568667,1111464
О00000016560,1094745,1096222,1101579,521322,521325,1042403,1042896,1112142,1097824,1042897,1094661,1095460
Х1308466,1097317,1103092,443252,1111486,670634,618504,1118556,577795,443250,1111487,590624,1138940
X1350314088,443212,1094740,1094752,696787,1010468,471504,443209,1101085,1094747,696785,504565,994332
Х12725502,1010468,1094740,1101934,613011,648190,1025112,387773,504565,1101935,1100591,648224,1086298
О00000002384,1060947,1094740,433344,1094999,1138921,1075256,1093000,1101085,648814,1094990,1124873,1060946
Х1308135,1094740,389396,1027054,504582,639726,457633,1103029,389398,1098640,996952,457632,715132
X10192034,474782,445557,1094740,523319,1080988,469562,676559,588234,458422,587383,1078749,469564
О00000010549,497901,1010471,1052148,500084,647531,1025993,474806,696396,506053,1073343,647548,567150
X68821,433350,433357,1077989,1083138,1094772,695969,504584,596724,433355,1096222,696089,504565
X1350314143,1094740,469562,1014334,862846,1100719,1075589,1101085,469561,1014328,647896,1100718,1078722
О00000002534,576947,1085127,521346,1025116,1091164,504094,577054,653852,502565,1088146,167107,576839
О00000012380,467034,1094820,1094740,387785,575994,1094772,1090784,387786,638544,1105851,792317
Ю00000022932,1084245,461126,521327,521321,387784,1094772,588421,461129,1111493,502562,387783,1096222
О00000025695,1104102,1017452,387784,1071436,1075238,1104073,1017478,1104103,1094209,387785,695458,1084017
Х151420,505838,521673,1094740,459586,504565,1094670,505851,521660,1101085,459588,504600,466789
О00000028457,1096623,1094740,1094204,388559,670775,1014332,1096627,1096624,696396,677916,1014331,1094244
X3030895,1078051,472217,656060,1072329,1099626,467034,1094774,1078050,991062,1113735,1054468,166992
О00000006708,1060947,1060945,1094740,1096395,721433,577771,1114752,638500
X1048041085,389438,458013,389467,1094740,1101831,696469,389449,389427,389476,1101829,696297,389434
X169109128,504337,648082,1102212,696446,648182,505614,814921,504386,1084577,664948,696366,1074422
X1350314134,1103044,461129,387771,618504,696299,1094740,1094772,461126,387778,696492,1101085,1096222
X13502138,504119,1031511,173063,173059,479844,677913,1092852
О00000033657,731240,499959,1124088,1124106,1073168,167763,500015,499957,1124163,522354,863059,500007
77777Х1306402,1094774,1094740,505367,474744,504565,1094721,1094716,624981,588530,1096222,1097171
Х1473,670773,1101862,1094740,1084549,1005663,491470,670775,1019847,1095937,1096639,670764,1101860
О00000006388,1061268,523328,1094740,1080997,504600,989006,1061267,587380,1101085,1080988,996951,1061263
Х153710469,500292,638780,576943,1094740,461121,696444,500309,433344,1096398,1103029,461119,695852
О00000000441,1103027,1074758,1072920,695878,492412,738607,1096654,1072708,639720,695768,676813,1084245
X186129240,1094751,1096222,1101579,1094740,676454,521346,1094745,1096012,505338,637988,1094661,1097348
Ю00000025675,1094740,565186,1017422,862822,1095033,1079298,1103079,537524,491470,506003,1077438,1079299
Ю00000020833,1094745,1096222,1094740,1101579,1083102,1083937,1094661,1083936,1094751,1094748
77777X901118,1094740,695320,695124,505793,696668,522351,1102115,1103029,695479,975435,522449,696687
Х1514126,505851,1101930,500013,504596,1090692,1103011,1085121,505842,1101935,469561,504565,461073
champion_6282,1095460,1103019,1103029,1095978,991451,460997,1109697,1096222,1101085,1094752,1096012,1118989
Ю00000029118,1095460,1094740,1096012,1096439,696053,506003,1103095,1094769,1103019,1109697,1118992,1094752
О00000038498,1103010,1096222,1101579,1095974,461121,1095978,1094745,1096012,577800,1094747,1109668
О00000021385,166493,1094740,696667,1085253,1094738,1096648,166496,1101085,696788,1094733,500352,166494
О00000033592,1124883,721384,696557,696757,1094740,696748,1124897,721385,696165,696017,1101085,696761
X393429,520668,696350,647043,695999,1103041,696557,504337,696475,647050,695896,1103030,696562
О00000035030,721411,862837,504565,1101881,1122426,1087543,1138928,996951,1101880,433344,1078039,1126993
Х1302710212,587380,1103063,1103078,989012,1101285,993311,587383,1103032,1047601,542987,523319,988989
О00000020921,1126356,1094740,568662,1124902,1079330,647052,1072848,862837,1101085,443691,433344,1079324
О00000002014,1094740,567260,1094760,505782,1102209,504094,1103029,521215,1094661,1084543,1102205,389647
О00000016613,505771,1088126,1073174,696787,696766,721392,521823,1088107,466640,696785,696075,721394
Ю00000025192,1101676,1094768,1101670,998650,1101693,1122621,1101669,1097031,1101632,1094198,587793,1122630
О00000008068,167763,458911,1103078,653866,1010468,505386,1096087,1094662,676819,1079559,1077959,505368
О00000009342,1094740,1080209,577509,696757,538906,389397,1101085,695713,695714,696224
X11932861,1094201,695835,1094740,721387,638686,647067,696074,1101085,429146,714902,647066,696757
Х1314107,521324,1103044,521321,1080236,1017422,1094721,841035,521326,1094765,1028638,167241,433344
X1691275739,721388,721384,695659,696757,696761,696288,597444,721387,695265,696366,696753,696388
Ю00000023902,1094745,1096222,1080236,1094740,1101579,577795,1094661,1031513,459379,1094751,1094721
715263,1094740,1017422,1095460,1080582,695920,1085253,1097031,1124905,1094750,1080579,696079,1101085
X393929,504336,695478,696408,696481,505763,696561,520661,975411,507233,696299,1075278,696138
О00000025815,504094,1095460,1096222,1094740,1138627,474806,389639,1094748,504091,1094747,1090535,1094752
Х12725490,387891,613022,1094740,1094720,692367,714811,387892,619565,692319,1112165,505429,619558
Х1313248,504600,1000638,1026000,1094740,1094733,167748,504565,387775,692442,1101085,1096656,505429
О00000016137,587759,521327,862842,476384,500330,695920,577054,521344,1118559,994671,500331,577052
77777Х106327,1017422,1101907,695920,1094740,1091164,999546,648825,433344,1101879,695890,1094775,172711
О00000026850,461126,530513,1083138,1080209,1094755,1094740,461117,521216,461132,578842,461123,530494
О00000003587,1052148,1027070,1094225,504584,1094740,648814,483392,1096624,1096630,504565,433344,633206
Ю00000013614,1094314,1094740,1085253,500015,676570,1101926,1114752,458529,1101723,669482,469578,1014322
X169125193,1103051,1114752,1111472,696300,695738,647535,695684,1104386,1114672,1101084,695975,696138
О00000009850,576839,1095460,1096222,1094740,1094660,1082107,988979,862985,1094661,1096012,1109695,647370
Х1111,387900,1102028,1084130,523429,638780,1084545,1094188,387901,633109,696213,648814,1094187
Х130271764,459499,1101276,387773,577836,731237,1027054,466624,1100697,568097,1097147,1101794,497901
X400164,167901,721385,1094778,696602,1095114,1083865,958772,167898,721387,1094729,696264,1083863
О00000028583,695277,1118554,630971,504565,802493,1097820,387773,695969,1019796,504600,1125498,1104249
